unique_id,yt_id,shot_id,start,end,audio_description,file_path
18373,GSwNuK9xedg,3,94.9607766629124,96.9607766629124,On the lips.,GSwNuK9xedg/18373_GSwNuK9xedg_3.mp4
18374,GSwNuK9xedg,4,108.76413967994114,110.76413967994114,"They take it a bit further, and kiss.",GSwNuK9xedg/18374_GSwNuK9xedg_4.mp4
18375,GSwNuK9xedg,5,123.68438098101552,125.68438098101552,"They giggle, but don't stop.",GSwNuK9xedg/18375_GSwNuK9xedg_5.mp4
18418,VyEM6uxoo7o,0,0.9662088222460826,2.968009570475926,"Juliet stands up, looking giddy.",VyEM6uxoo7o/18418_VyEM6uxoo7o_0.mp4
18419,VyEM6uxoo7o,1,13.29692628908921,15.529022698620093,Pauline takes her hand and stands up.,VyEM6uxoo7o/18419_VyEM6uxoo7o_1.mp4
18420,VyEM6uxoo7o,2,16.155301849940248,18.17898589630294,Then Juliet puts her arm around her.,VyEM6uxoo7o/18420_VyEM6uxoo7o_2.mp4
18421,VyEM6uxoo7o,3,36.442161280727525,39.8622081603167,The hills morph into a beautiful landscaped garden.,VyEM6uxoo7o/18421_VyEM6uxoo7o_3.mp4
18422,VyEM6uxoo7o,4,40.48744524982128,44.9089135344334,The girls run around a pond and then onwards across the manicured lawn.,VyEM6uxoo7o/18422_VyEM6uxoo7o_4.mp4
18423,VyEM6uxoo7o,5,54.732288584663024,56.732288584663024,Two white unicorns.,VyEM6uxoo7o/18423_VyEM6uxoo7o_5.mp4
18424,VyEM6uxoo7o,6,56.87907761299587,60.57006056470362,Juliet flings her arms around Pauline and they hug tightly.,VyEM6uxoo7o/18424_VyEM6uxoo7o_6.mp4
18743,uQlKjRScXww,0,34.0044999999999,36.0044999999999,"Anyway, it seems to do the job.",uQlKjRScXww/18743_uQlKjRScXww_0.mp4
18744,uQlKjRScXww,1,94.28799999999995,96.28799999999995,"All right, then.",uQlKjRScXww/18744_uQlKjRScXww_1.mp4
18963,-nCYpOC-Gtk,0,4.563454732971384,9.825580741933765,"Andy turns to the wall and bends over, then grabs a film reel and slams it across his sister's face.",-nCYpOC-Gtk/18963_-nCYpOC-Gtk_0.mp4
18964,-nCYpOC-Gtk,1,12.926065779704878,15.42665045544401,Two more sisters restrain him as Boggs moves in.,-nCYpOC-Gtk/18964_-nCYpOC-Gtk_1.mp4
18965,-nCYpOC-Gtk,2,15.866577387601252,21.26868014770397,"He beats Andy relentlessly, then pulls out a spiked doll.",-nCYpOC-Gtk/18965_-nCYpOC-Gtk_2.mp4
18966,-nCYpOC-Gtk,3,57.4680016803728,59.4680016803728,"Bogs eyesome, unsurely.",-nCYpOC-Gtk/18966_-nCYpOC-Gtk_3.mp4
18967,-nCYpOC-Gtk,4,74.37169413154444,76.37169413154444,Boggs delivers another kick to his gut.,-nCYpOC-Gtk/18967_-nCYpOC-Gtk_4.mp4
18968,-nCYpOC-Gtk,5,92.66482190106866,95.40536672162058,"A cell door opens on Boggs, in the dark corner.",-nCYpOC-Gtk/18968_-nCYpOC-Gtk_5.mp4
18969,-nCYpOC-Gtk,6,106.2745614477134,108.476195776373,Boggs returns to his cell with a skip in his step.,-nCYpOC-Gtk/18969_-nCYpOC-Gtk_6.mp4
18970,-nCYpOC-Gtk,7,117.1037628163374,119.30539714499656,He finds Hadley in another guard waiting.,-nCYpOC-Gtk/18970_-nCYpOC-Gtk_7.mp4
18971,-nCYpOC-Gtk,8,123.93362843807787,126.6741732586298,The guard circles behind him while Hadley removes his cap.,-nCYpOC-Gtk/18971_-nCYpOC-Gtk_8.mp4
18972,-nCYpOC-Gtk,9,129.87464169007336,134.73483445647346,Hadley hammers his baton in his gut and Boggs crumples.,-nCYpOC-Gtk/18972_-nCYpOC-Gtk_9.mp4
18973,-nCYpOC-Gtk,10,134.5951915590218,136.5951915590218,They beat him with senseless abandon.,-nCYpOC-Gtk/18973_-nCYpOC-Gtk_10.mp4
18974,-nCYpOC-Gtk,11,136.61552209144529,138.75616654996475,Boggs tries to crawl out of the cell.,-nCYpOC-Gtk/18974_-nCYpOC-Gtk_11.mp4
18986,wMu4IBsX--I,0,184.8892471842966,186.8892471842966,Andy starts off.,wMu4IBsX--I/18986_wMu4IBsX--I_0.mp4
19173,M-cO3MLYOy8,0,40.48250000000007,42.48250000000007,Shepherd takes a slip of paper from Janie.,M-cO3MLYOy8/19173_M-cO3MLYOy8_0.mp4
19174,M-cO3MLYOy8,1,42.3235000000002,44.3235000000002,He looks up at Lewis.,M-cO3MLYOy8/19174_M-cO3MLYOy8_1.mp4
19175,M-cO3MLYOy8,2,56.24150000000009,58.24150000000009,Shepherd sits at his desk.,M-cO3MLYOy8/19175_M-cO3MLYOy8_2.mp4
19176,M-cO3MLYOy8,3,66.2465000000002,68.2465000000002,Shepherd dials from the piece of paper.,M-cO3MLYOy8/19176_M-cO3MLYOy8_3.mp4
19189,7RJnMME0XAw,0,0.1839331323022218,3.162588100834874,March three weeks prior to launch.,7RJnMME0XAw/19189_7RJnMME0XAw_0.mp4
19190,7RJnMME0XAw,1,3.351651976230388,5.351651976230388,"Jim talks with his son, Jeffrey.",7RJnMME0XAw/19190_7RJnMME0XAw_1.mp4
19191,7RJnMME0XAw,2,9.549272721726451,11.549272721726451,Marilyn listens outside Jeffrey's door.,7RJnMME0XAw/19191_7RJnMME0XAw_2.mp4
19192,7RJnMME0XAw,3,34.46365815795363,36.46365815795363,He demonstrates with models.,7RJnMME0XAw/19192_7RJnMME0XAw_3.mp4
19193,7RJnMME0XAw,4,77.23127540456535,80.01108691830491,Jeffrey fiddles with a toy soldier and glances at his father.,7RJnMME0XAw/19193_7RJnMME0XAw_4.mp4
19194,7RJnMME0XAw,5,92.639357671682,94.639357671682,He taps the model.,7RJnMME0XAw/19194_7RJnMME0XAw_5.mp4
19195,7RJnMME0XAw,6,115.78792058093892,118.06612699766298,Marilyn catches her breath and leans against the wall.,7RJnMME0XAw/19195_7RJnMME0XAw_6.mp4
19245,f6F6MzMT2g8,0,4.702325310802909,13.62484276370144,"The head systems tester rushes down a hall with a jury-rigged CO2 scrubber, a toaster-sized box wrapped in plastic and duct tape and trailing a floppy air hose.",f6F6MzMT2g8/19245_f6F6MzMT2g8_0.mp4
19246,f6F6MzMT2g8,1,13.564870507002418,15.564870507002418,He plops it on Capcom's desk.,f6F6MzMT2g8/19246_f6F6MzMT2g8_1.mp4
19247,f6F6MzMT2g8,2,24.467395617855853,26.54735067772836,Deak and Jean stare dubiously at the scrubber.,f6F6MzMT2g8/19247_f6F6MzMT2g8_2.mp4
19248,f6F6MzMT2g8,3,56.01054878196562,60.73117720473212,"With an armload of supplies from the CN, Jim floats back through the tunnel into the lamp.",f6F6MzMT2g8/19248_f6F6MzMT2g8_3.mp4
19249,f6F6MzMT2g8,4,61.41183525171541,66.65220256498385,"In the crowded NASA press room, the director and Deke sit beside Henry who fields questions at the podium.",f6F6MzMT2g8/19249_f6F6MzMT2g8_4.mp4
19250,f6F6MzMT2g8,5,81.93902029714118,83.93902029714118,back in space.,f6F6MzMT2g8/19250_f6F6MzMT2g8_5.mp4
19251,f6F6MzMT2g8,6,115.50565927639228,117.76652345007352,Fred eases the scrubber into a plastic bag.,f6F6MzMT2g8/19251_f6F6MzMT2g8_6.mp4
19252,f6F6MzMT2g8,7,146.25621063248667,152.01431784052394,Our view expands rapidly from the struggling astronauts in the LEM to their coupled ships floating in black space.,f6F6MzMT2g8/19252_f6F6MzMT2g8_7.mp4
19283,s_7PfocHTmc,0,26.13900603618324,28.95762780547896,"On the bridge of the Iwo Jima, sailors scanned the horizon.",s_7PfocHTmc/19283_s_7PfocHTmc_0.mp4
19284,s_7PfocHTmc,1,31.6480140177773,33.6480140177773,Ken at Mission Control.,s_7PfocHTmc/19284_s_7PfocHTmc_1.mp4
19285,s_7PfocHTmc,2,45.36578331606897,50.26564902206964,"The E-Com officer shakes his head while John stands, arms folded, staring at the screen.",s_7PfocHTmc/19285_s_7PfocHTmc_2.mp4
19286,s_7PfocHTmc,3,62.35744648822256,65.17606825751827,"At home, Marilyn turns her teary eyes away from the set.",s_7PfocHTmc/19286_s_7PfocHTmc_3.mp4
19287,s_7PfocHTmc,4,66.9955330720831,73.17232136622917,"At the academy, Jay watches the TV image of an empty sky, then glances at a clock, four minutes till noon.",s_7PfocHTmc/19287_s_7PfocHTmc_4.mp4
19288,s_7PfocHTmc,5,74.89187048532148,78.73063150539714,"At mission control, Gene closes his eyes and slowly bows his head.",s_7PfocHTmc/19288_s_7PfocHTmc_5.mp4
19289,s_7PfocHTmc,6,84.26795934851603,95.20373221804518,"Odyssey, Jean looks up and suddenly three bright orange parachutes burst open against the clear blue sky.",s_7PfocHTmc/19289_s_7PfocHTmc_6.mp4
19290,s_7PfocHTmc,7,100.14456335918996,105.92568549926196,"While the men in mission control leap to their feet, Marilyn bursts into joyful tears and pulls her children together.",s_7PfocHTmc/19290_s_7PfocHTmc_7.mp4
19291,s_7PfocHTmc,8,106.4252639766274,111.92662216937592,"Jean, surrounded by his cheering controllers, eases himself into a chair and squeezes the bridge of his nose.",s_7PfocHTmc/19291_s_7PfocHTmc_8.mp4
19292,s_7PfocHTmc,9,115.74440089340251,120.14169065117294,"Standing, Ken watches the monitor and holds his microphone to his haggard face.",s_7PfocHTmc/19292_s_7PfocHTmc_9.mp4
19293,s_7PfocHTmc,10,127.01888797058628,131.49710944169004,He accepts a hearty handshake from Capcom and breaks into a relieved smile.,s_7PfocHTmc/19293_s_7PfocHTmc_10.mp4
19294,s_7PfocHTmc,11,133.35654053444406,138.8738852384679,"Jean, his crisp white vest still buttoned, looks up with a tight-lipped smile and wipes a tear from his eye.",s_7PfocHTmc/19294_s_7PfocHTmc_11.mp4
19295,s_7PfocHTmc,12,143.0523596231522,149.14821620396495,"Gaining composure, he stands, receives a firm handshake, and turns his stern chiseled face to the monitor.",s_7PfocHTmc/19295_s_7PfocHTmc_12.mp4
19296,s_7PfocHTmc,13,154.0261004569616,158.62322160567803,"Drifting over the shimmering ocean, the command module hangs suspended by its three parachutes.",s_7PfocHTmc/19296_s_7PfocHTmc_13.mp4
19297,s_7PfocHTmc,14,159.2227157785169,164.89892643834258,"On the deck of the Iwo Jima, crew members wave their arms as the capsule plunges into the water with a deep splash.",s_7PfocHTmc/19297_s_7PfocHTmc_14.mp4
19298,s_7PfocHTmc,15,165.51940290723056,172.07487168722045,Two rescue choppers fly side by side toward the floating capsule as its parachutes settle into the gentle ocean swells.,s_7PfocHTmc/19298_s_7PfocHTmc_15.mp4
19299,wbROoMNi8Ho,0,6.445523291006468,8.445523291006468,She slams her computer shut and gets up.,wbROoMNi8Ho/19299_wbROoMNi8Ho_0.mp4
19300,wbROoMNi8Ho,1,8.736061198485888,10.914001392209386,Miguel sees the open ventilation shaft.,wbROoMNi8Ho/19300_wbROoMNi8Ho_1.mp4
19301,wbROoMNi8Ho,2,15.693174181953008,17.750173689306042,She grabs the cat carrier and runs to Pearl.,wbROoMNi8Ho/19301_wbROoMNi8Ho_2.mp4
19302,wbROoMNi8Ho,3,24.384778175785254,26.663502274817475,Pearl runs under the bed and her owner grabs the money.,wbROoMNi8Ho/19302_wbROoMNi8Ho_3.mp4
19303,wbROoMNi8Ho,4,36.50505062822289,39.449956341346414,She grabs Pearl and Miguel looks into the ventilation shaft.,wbROoMNi8Ho/19303_wbROoMNi8Ho_4.mp4
19304,wbROoMNi8Ho,5,40.94256597897015,44.25029375120508,"With a computer in the cat carrier, Pearl's owner runs to the door and opens it.",wbROoMNi8Ho/19304_wbROoMNi8Ho_5.mp4
19305,wbROoMNi8Ho,6,45.54133557821091,48.103262451160845,Robert pushes her back into the room and shoves her against the door.,wbROoMNi8Ho/19305_wbROoMNi8Ho_6.mp4
19306,wbROoMNi8Ho,7,50.04766424475818,52.04766424475818,Miguel talks into the radio.,wbROoMNi8Ho/19306_wbROoMNi8Ho_7.mp4
19307,wbROoMNi8Ho,8,56.13070050900791,59.61983931079899,He backs away from the ventilation shaft as Robert looks toward the woman's radio.,wbROoMNi8Ho/19307_wbROoMNi8Ho_8.mp4
19308,wbROoMNi8Ho,9,59.75970527984175,61.75970527984175,Miguel turns on a television.,wbROoMNi8Ho/19308_wbROoMNi8Ho_9.mp4
19309,wbROoMNi8Ho,10,62.38333399436682,65.06620155368722,"The screen reads, Welcome to Marriott's in-room guest services.",wbROoMNi8Ho/19309_wbROoMNi8Ho_10.mp4
19310,wbROoMNi8Ho,11,70.8514779786031,72.8514779786031,Robert points his gun at Pearl's owner.,wbROoMNi8Ho/19310_wbROoMNi8Ho_11.mp4
19311,wbROoMNi8Ho,12,73.33176988825298,75.33176988825298,She clutches her laptop.,wbROoMNi8Ho/19311_wbROoMNi8Ho_12.mp4
19312,wbROoMNi8Ho,13,77.63776224257204,79.63776224257204,Robert grabs it.,wbROoMNi8Ho/19312_wbROoMNi8Ho_13.mp4
19313,wbROoMNi8Ho,14,106.97718857635697,109.07450164583346,The TV shows the woman rented two rooms.,wbROoMNi8Ho/19313_wbROoMNi8Ho_14.mp4
19314,wbROoMNi8Ho,15,111.85641769254649,113.85641769254649,He sees the second room number.,wbROoMNi8Ho/19314_wbROoMNi8Ho_15.mp4
19315,wbROoMNi8Ho,16,121.24494239158908,123.24494239158908,The woman tries to get away.,wbROoMNi8Ho/19315_wbROoMNi8Ho_16.mp4
19316,wbROoMNi8Ho,17,123.71739524815084,125.73408119337992,Robert throws her to the floor and aims his gun at her.,wbROoMNi8Ho/19316_wbROoMNi8Ho_17.mp4
19317,wbROoMNi8Ho,18,135.345618583345,137.345618583345,She's clutching Pearl's carrier.,wbROoMNi8Ho/19317_wbROoMNi8Ho_18.mp4
19318,wbROoMNi8Ho,19,140.96252928554162,143.8258000353649,Robert continues to point his gun at her as she stares at the floor.,wbROoMNi8Ho/19318_wbROoMNi8Ho_19.mp4
19319,wbROoMNi8Ho,20,148.87485003199998,150.87485003199998,She looks up at him.,wbROoMNi8Ho/19319_wbROoMNi8Ho_20.mp4
19320,wbROoMNi8Ho,21,161.9238461718585,163.9238461718585,Robert's staring into her green eyes.,wbROoMNi8Ho/19320_wbROoMNi8Ho_21.mp4
19321,wbROoMNi8Ho,22,171.01024281431086,175.58784779343748,In the other room Miguel tosses the radio and starts to walk out but goes back in and picks up his pager.,wbROoMNi8Ho/19321_wbROoMNi8Ho_22.mp4
19322,wbROoMNi8Ho,23,178.83409738343434,181.4958003226397,Pearl's owner looks up at Robert with tears in her eyes.,wbROoMNi8Ho/19322_wbROoMNi8Ho_23.mp4
19370,oKXV-XQzUrY,0,20.00157109200164,22.00157109200164,He careens off the roof.,oKXV-XQzUrY/19370_oKXV-XQzUrY_0.mp4
19371,oKXV-XQzUrY,1,22.0214813138092,26.12310948656652,"At the duck pond, the hoggets' grandchildren stare down at two brown ducks.",oKXV-XQzUrY/19371_oKXV-XQzUrY_1.mp4
19372,oKXV-XQzUrY,2,27.42335759883672,32.16361647393137,Now Esme's eyes widen as she stretches a tape measure across Babe's plump belly.,oKXV-XQzUrY/19372_oKXV-XQzUrY_2.mp4
19373,oKXV-XQzUrY,3,34.948006359238654,37.527514720322245,She measures him again and scratches his pink tummy.,oKXV-XQzUrY/19373_oKXV-XQzUrY_3.mp4
19374,oKXV-XQzUrY,4,44.22564142934254,48.68506270293974,"Later at the driveway gate, Ma stands behind the horse cart with a rope around her neck.",oKXV-XQzUrY/19374_oKXV-XQzUrY_4.mp4
19375,oKXV-XQzUrY,5,96.55480305174213,98.55480305174213,Arthur sharpens a knife.,oKXV-XQzUrY/19375_oKXV-XQzUrY_5.mp4
19376,oKXV-XQzUrY,6,109.89266849830368,112.65207283187648,"With his back turned to her, Arthur purses his lips.",oKXV-XQzUrY/19376_oKXV-XQzUrY_6.mp4
19377,oKXV-XQzUrY,7,127.35049498674618,129.35049498674618,He cuts paper.,oKXV-XQzUrY/19377_oKXV-XQzUrY_7.mp4
19378,oKXV-XQzUrY,8,131.36125397076935,134.92319422605863,"At night, fog settles in the valley, shrouding the farmhouse.",oKXV-XQzUrY/19378_oKXV-XQzUrY_8.mp4
19379,oKXV-XQzUrY,9,138.2042968798505,140.62489713190172,"Under the old cart, Babe sleeps soundly.",oKXV-XQzUrY/19379_oKXV-XQzUrY_9.mp4
19380,oKXV-XQzUrY,10,141.12460816659436,145.9458202293091,"In the barn, Fly leaps to her feet and listens, her eyes searching the moonlit night.",oKXV-XQzUrY/19380_oKXV-XQzUrY_10.mp4
19381,oKXV-XQzUrY,11,148.7162182056451,151.3556918908918,Our view slowly closes in on the sleeping pig.,oKXV-XQzUrY/19381_oKXV-XQzUrY_11.mp4
19382,oKXV-XQzUrY,12,162.19242538923646,165.251656343625,Fly rests her head on her front paws and settles back down.,oKXV-XQzUrY/19382_oKXV-XQzUrY_12.mp4
19383,oKXV-XQzUrY,13,165.8313211438684,170.330719300241,"Under the cart, Babe wiggles his snout and watches as the shed light goes out.",oKXV-XQzUrY/19383_oKXV-XQzUrY_13.mp4
19384,oKXV-XQzUrY,14,173.18406930833603,177.84337499581034,Arthur emerges carrying a small sack and walks back to his warmly lit farmhouse.,oKXV-XQzUrY/19384_oKXV-XQzUrY_14.mp4
19451,0zHmeTeLgMY,0,3.502875589496,8.603814524628703,Now the sheep step into a ring in the grass and form two tidy rows of three facing Babe.,0zHmeTeLgMY/19451_0zHmeTeLgMY_0.mp4
19452,0zHmeTeLgMY,1,20.944408954689624,24.22344121295221,"At the hotel, Esme and her friends watch with puzzled looks.",0zHmeTeLgMY/19452_0zHmeTeLgMY_1.mp4
19453,0zHmeTeLgMY,2,25.54364895850681,31.103312613708088,"At the show ground, the chairman's mouth still hangs open as the three sheep-wearing collars leave the circle.",0zHmeTeLgMY/19453_0zHmeTeLgMY_2.mp4
19454,0zHmeTeLgMY,3,31.74392818138413,35.48368396023796,Then all six reform the two rows of three with babe in between.,0zHmeTeLgMY/19454_0zHmeTeLgMY_3.mp4
19455,0zHmeTeLgMY,4,37.41252646509772,41.13329363898119,"In the stands, the spectators whisper and shake their heads in disbelief.",0zHmeTeLgMY/19455_0zHmeTeLgMY_4.mp4
19456,0zHmeTeLgMY,5,41.83387322235277,44.99397684948698,"Now, Arthur strides to the finishing pen and opens the gate.",0zHmeTeLgMY/19456_0zHmeTeLgMY_5.mp4
19457,0zHmeTeLgMY,6,47.8142843876819,54.03555101605316,"With a single nod, he signals Babe and the little pig leads the sheep over in a close 3x2 formation.",0zHmeTeLgMY/19457_0zHmeTeLgMY_6.mp4
19458,0zHmeTeLgMY,7,56.27520700226667,60.81648179091189,Babe stops just outside the gate and nods as the sheep march into the open pen.,0zHmeTeLgMY/19458_0zHmeTeLgMY_7.mp4
19459,0zHmeTeLgMY,8,63.1364894598992,65.1364894598992,Arthur slowly walks the gate shut.,0zHmeTeLgMY/19459_0zHmeTeLgMY_8.mp4
19460,0zHmeTeLgMY,9,73.99557304044224,79.09551257531406,"The spectators leap to their feet, holding up umbrellas, hats and scarves, and wave them in the air.",0zHmeTeLgMY/19460_0zHmeTeLgMY_9.mp4
19461,0zHmeTeLgMY,10,79.5962121063687,82.3155802181429,Old men doff their caps and wave their walking sticks.,0zHmeTeLgMY/19461_0zHmeTeLgMY_10.mp4
19462,0zHmeTeLgMY,11,82.51635963243822,84.51635963243822,Young women jump up and down.,0zHmeTeLgMY/19462_0zHmeTeLgMY_11.mp4
19463,0zHmeTeLgMY,12,91.70584503771876,93.70584503771876,Her eyes sparkle.,0zHmeTeLgMY/19463_0zHmeTeLgMY_12.mp4
19464,0zHmeTeLgMY,13,93.47588293927062,95.59561089409397,Her doughy cheeks turn up in a smile.,0zHmeTeLgMY/19464_0zHmeTeLgMY_13.mp4
19465,0zHmeTeLgMY,14,98.0451409352405,100.54564038972738,"At the show, the judges hold up their scorecards.",0zHmeTeLgMY/19465_0zHmeTeLgMY_14.mp4
19466,0zHmeTeLgMY,15,112.40452389370311,115.06492739004447,A cloud of confetti spreads over their heads.,0zHmeTeLgMY/19466_0zHmeTeLgMY_15.mp4
19467,0zHmeTeLgMY,16,116.06532705189196,122.40452291112982,"Our view sweeps over the exultant crowd, gliding past dozens of smiles and clapping hands.",0zHmeTeLgMY/19467_0zHmeTeLgMY_16.mp4
19468,0zHmeTeLgMY,17,143.61079706171654,145.95039307408808,"Back at the farm, the animals dance around.",0zHmeTeLgMY/19468_0zHmeTeLgMY_17.mp4
19469,0zHmeTeLgMY,18,146.4900692153443,149.59020882678388,"At the show, fly and Rex share licks and kisses.",0zHmeTeLgMY/19469_0zHmeTeLgMY_18.mp4
19470,0zHmeTeLgMY,19,165.6319820873427,167.6319820873427,Arthur looks down.,0zHmeTeLgMY/19470_0zHmeTeLgMY_19.mp4
19471,0zHmeTeLgMY,20,168.902019743251,170.902019743251,Babe gazes up at his smile.,0zHmeTeLgMY/19471_0zHmeTeLgMY_20.mp4
19472,0zHmeTeLgMY,21,175.45158935755276,177.45158935755276,Babe relaxes and looks at us.,0zHmeTeLgMY/19472_0zHmeTeLgMY_21.mp4
19653,o7WSgC9oGic,0,22.810259729758965,24.810259729758965,In class.,o7WSgC9oGic/19653_o7WSgC9oGic_0.mp4
19654,o7WSgC9oGic,1,27.35251249822808,29.35251249822808,Billy draws Miss Vaughn in a bikini.,o7WSgC9oGic/19654_o7WSgC9oGic_1.mp4
19655,o7WSgC9oGic,2,29.60388560883547,31.60388560883547,The real Miss Vaughn stands at his desk.,o7WSgC9oGic/19655_o7WSgC9oGic_2.mp4
19656,o7WSgC9oGic,3,43.62320897240119,45.62320897240119,Billy goes to the blackboard.,o7WSgC9oGic/19656_o7WSgC9oGic_3.mp4
19657,o7WSgC9oGic,4,51.137788606315766,55.58052488233472,Billy turns to the board with a smug look and writes dugout in cursive letters.,o7WSgC9oGic/19657_o7WSgC9oGic_4.mp4
19658,o7WSgC9oGic,5,62.60968979630643,64.67103141379263,"He rolls his eyes, then writes Bunt.",o7WSgC9oGic/19658_o7WSgC9oGic_5.mp4
19659,o7WSgC9oGic,6,96.12224369107577,100.22492361098372,Billy continues riding with two squiggly lowercase R shapes for the Z's.,o7WSgC9oGic/19659_o7WSgC9oGic_6.mp4
19660,o7WSgC9oGic,7,123.87850934617693,125.87850934617693,Billy runs out of the room.,o7WSgC9oGic/19660_o7WSgC9oGic_7.mp4
19661,o7WSgC9oGic,8,126.11021347132724,128.4125950353516,"In his bedroom, he slam dunks a basketball.",o7WSgC9oGic/19661_o7WSgC9oGic_8.mp4
19662,o7WSgC9oGic,9,132.75731506755028,135.66079624928872,"With a thermometer in his mouth, Billy scrambles into bed.",o7WSgC9oGic/19662_o7WSgC9oGic_9.mp4
19663,o7WSgC9oGic,10,136.50193564778746,138.5042674858311,Juanita enters and checks his temperature.,o7WSgC9oGic/19663_o7WSgC9oGic_10.mp4
19875,1FZ2FA-epcE,0,90.46080626678692,93.8035395672134,Stone's shot in the back of the head and drops down between two parked cars.,1FZ2FA-epcE/19875_1FZ2FA-epcE_0.mp4
19876,1FZ2FA-epcE,1,107.3213812629593,109.3213812629593,Words appear.,1FZ2FA-epcE/19876_1FZ2FA-epcE_1.mp4
19877,1FZ2FA-epcE,2,108.84133977813124,111.10215939891016,"Costa Rica, a waterfall and a garden.",1FZ2FA-epcE/19877_1FZ2FA-epcE_2.mp4
19878,1FZ2FA-epcE,3,122.16527672942496,125.925976682432,"Nance runs out of one door in the house, allowing the covered terrace and in through another door.",1FZ2FA-epcE/19878_1FZ2FA-epcE_3.mp4
19879,1FZ2FA-epcE,4,128.34578361842495,130.50661121705494,Another figure runs out and follows him inside.,1FZ2FA-epcE/19879_1FZ2FA-epcE_4.mp4
19880,1FZ2FA-epcE,5,135.90718033329927,139.6668803660828,"Another door opens, and Nan staggers out clutching a bleeding wound in his stomach.",1FZ2FA-epcE/19880_1FZ2FA-epcE_5.mp4
19881,1FZ2FA-epcE,6,161.17816409089912,166.21976184762798,Men from the count room are shot at night and fall into graves.,1FZ2FA-epcE/19881_1FZ2FA-epcE_6.mp4
19882,1FZ2FA-epcE,7,172.86323179917724,177.22488380529757,A casino executive is hit in the head as he gets in his car and suffocated with a bag.,1FZ2FA-epcE/19882_1FZ2FA-epcE_7.mp4
19883,o94LScznlmY,0,1.1210000000000937,5.44200000000006,"Day, a priest wearing a big cross and holding a Bible approaches Kerrigan and Dibs.",o94LScznlmY/19883_o94LScznlmY_0.mp4
19884,o94LScznlmY,1,34.16900000000001,38.43100000000006,Kerrigan smiles faintly at Father Guido Sarducci and gestures behind her to the manor.,o94LScznlmY/19884_o94LScznlmY_1.mp4
19885,o94LScznlmY,2,41.03300000000004,45.375000000000014,"She and Dibs exchange glances, then watch the mustachioed father stroll up to the manor.",o94LScznlmY/19885_o94LScznlmY_2.mp4
19886,o94LScznlmY,3,46.79600000000006,48.87800000000006,"Cigarette in hand, he gives them a cheerful wave.",o94LScznlmY/19886_o94LScznlmY_3.mp4
19887,o94LScznlmY,4,49.23800000000007,52.20000000000005,"They wave back, crouch down behind the SUV and watch.",o94LScznlmY/19887_o94LScznlmY_4.mp4
19888,o94LScznlmY,5,58.64400000000001,61.22500000000002,Kerrigan and Dibs' eyes widen and they stare at one another.,o94LScznlmY/19888_o94LScznlmY_5.mp4
19889,o94LScznlmY,6,61.28550000000001,63.28550000000001,The father comes back out.,o94LScznlmY/19889_o94LScznlmY_6.mp4
19890,o94LScznlmY,7,64.54950000000002,66.54950000000002,The door shuts behind him.,o94LScznlmY/19890_o94LScznlmY_7.mp4
19891,o94LScznlmY,8,66.29000000000008,69.71199999999999,He's covered in thick slime and his head is on backwards beneath his floppy hat.,o94LScznlmY/19891_o94LScznlmY_8.mp4
19892,o94LScznlmY,9,70.42349999999999,72.42349999999999,He comes up to Kerrigan and Dibs.,o94LScznlmY/19892_o94LScznlmY_9.mp4
19893,o94LScznlmY,10,83.06100000000002,85.08300000000007,A chair and table explode out of the front door.,o94LScznlmY/19893_o94LScznlmY_10.mp4
19894,o94LScznlmY,11,85.38350000000001,87.38350000000001,Ray stands the ghostbuster hurries out.,o94LScznlmY/19894_o94LScznlmY_11.mp4
19895,o94LScznlmY,12,92.1285,94.1285,Ray runs off.,o94LScznlmY/19895_o94LScznlmY_12.mp4
19896,o94LScznlmY,13,101.00700000000003,103.40899999999996,Now a wrecking ball smashes a swan statue.,o94LScznlmY/19896_o94LScznlmY_13.mp4
19897,o94LScznlmY,14,103.92900000000006,108.19299999999994,Workmen in special vests and hard hats work outside the manor with demolition equipment.,o94LScznlmY/19897_o94LScznlmY_14.mp4
19898,o94LScznlmY,15,109.77399999999996,112.81699999999996,"Dibs walks over to Kerrigan, who's leaning on their vehicle smoking.",o94LScznlmY/19898_o94LScznlmY_15.mp4
19899,o94LScznlmY,16,127.10199999999998,129.10199999999998,They turn toward the manor.,o94LScznlmY/19899_o94LScznlmY_16.mp4
19900,o94LScznlmY,17,128.46299999999997,130.46299999999997,Workmen are running out of it.,o94LScznlmY/19900_o94LScznlmY_17.mp4
19901,o94LScznlmY,18,137.28749999999997,139.28749999999997,Dibs leans on a lever.,o94LScznlmY/19901_o94LScznlmY_18.mp4
19902,o94LScznlmY,19,139.098,141.73899999999998,"It tips over, releasing the wrecking ball into the SUV.",o94LScznlmY/19902_o94LScznlmY_19.mp4
19903,o94LScznlmY,20,142.94,145.22099999999992,The Workmen speed out through the gates and pick up trucks.,o94LScznlmY/19903_o94LScznlmY_20.mp4
19904,o94LScznlmY,21,144.81099999999995,146.81099999999995,One guy on foot.,o94LScznlmY/19904_o94LScznlmY_21.mp4
19957,odUsOcEqT4g,0,16.603000000000062,18.603000000000065,"The number raises her hand, then stands.",odUsOcEqT4g/19957_odUsOcEqT4g_0.mp4
